Index,Project,Text,Class,isSATD,Predict_sft-35
937,Maven,"//  use the local copy, or if it doesn't exist - go to the remote repo for it",NON-SATD,0,NON-SATD
938,Maven,"//    We expect at most 2 implementations to be available. The SettingsXmlConfigurationProcessor implementation   is always available in the core and likely always will be, but we may have another ConfigurationProcessor   present supplied by the user. The rule is that we only allow the execution of one ConfigurationProcessor.   If there is more than one then we execute the one supplied by the user, otherwise we execute the   the default SettingsXmlConfigurationProcessor.",NON-SATD,0,NON-SATD
939,Maven,"//  runtime exceptions are most likely bugs in maven, let them bubble up to the user",NON-SATD,0,NON-SATD
940,Maven,"//    Used by Tycho and will break users and force them to upgrade to Maven 3.1 so we should really leave   this here, possibly indefinitely.",NON-SATD,0,NON-SATD
941,Maven,//  ----------------------------------------------------------------------   Now that we have everything that we need we will fire up plexus and   bring the maven component to life for use.   ----------------------------------------------------------------------,NON-SATD,0,NON-SATD
942,Maven,"//  This test verifies the baseline structure used in subsequent tests. If this fails, the rest will fail.",NON-SATD,0,NON-SATD
943,Maven,//  Adding this back in for compatibility with the verifier that hard codes this option.,NON-SATD,0,NON-SATD
945,Maven,//  new-style report configuration already present: warn since this new style has been deprecated   in favor of classical reporting section MSITE-647 / MSITE-684,NON-SATD,0,NON-SATD
946,Maven,"//  For a given project packaging find all the plugins that are bound to any registered   lifecycles. The project builder needs to now what default plugin information needs to be   merged into POM being built. Once the POM builder has this plugin information, versions can be assigned   by the POM builder because they will have to be defined in plugin management. Once this is setComplete then it   can be passed back so that the default configuration information can be populated.     We need to know the specific version so that we can lookup the right version of the plugin descriptor   which tells us what the default configuration is.",NON-SATD,0,NON-SATD
947,Maven,"//  if we also fail to verify based on the MD5 checksum, and the checksum transfer/read   succeeded, then we need to determine whether to retry or handle it as a failure.",NON-SATD,0,NON-SATD
948,Maven,"//  special case: if there is a windows drive letter using |, switch to :",NON-SATD,0,NON-SATD
949,Maven,//  This one we will eat when looking through remote repositories   because we want to cycle through them all before squawking.,NON-SATD,0,NON-SATD
950,Maven,//  NOTE: The lifecycle order can affect implied execution ids so we better be deterministic.,NON-SATD,0,NON-SATD
952,Maven,"//  if the POM has no file, we cached a missing artifact, only return the cached data if no update forced",NON-SATD,0,NON-SATD
953,Maven,"// not sure it's necessary to provide a default toolchain here.  only version can be eventually supplied, and",NON-SATD,0,NON-SATD
954,Maven,"/*                      * Most existing extensions don't define exported packages, i.e. no classes are to be exposed to                     * plugins, yet the components provided by the extension (e.g. artifact handlers) must be                     * accessible, i.e. we still must import the extension realm into the project realm.                      */",NON-SATD,0,NON-SATD
956,Maven,"//  If this child node is a managed dependency, ensure   we are using the dependency management version   of this child if applicable b/c we want to use the   managed version's POM, *not* any other version's POM.",NON-SATD,0,NON-SATD
957,Maven,"//  special case: if there is a windows drive letter, then keep the original return value",NON-SATD,0,NON-SATD
958,Maven,"//  [MNG-6074] Maven should produce an error if no model version has been set in a POM file used to build an   effective model.     As of 3.4, the model version is mandatory even in raw models. The XML element still is optional in the   XML schema and this will not change anytime soon. We do not want to build effective models based on   models without a version starting with 3.4.",NON-SATD,0,NON-SATD
959,Maven,//  remove the originating artifact if it is also in managed versions to avoid being modified during resolution,NON-SATD,0,NON-SATD
960,Maven,"// InstallResult install( RepositorySystemSession session, InstallRequest request )                  throws InstallationException;   release, snapshot unique ou non unique, attachment",NON-SATD,0,NON-SATD
963,Maven,"/*          * NOTE: Not used by Maven core, only here to provide backward-compat with plugins like the Install Plugin.          */",NON-SATD,0,NON-SATD
964,Maven,"/*                             NOTE: Users occasionally misuse the id ""local"" for remote repos which screws up the metadata                            of the local repository. This is especially troublesome during snapshot resolution so we try                            to handle that gracefully.                              */",NON-SATD,0,NON-SATD
965,Maven,"//  check all transitive deps of a default dependency are compile scope, except for runtime and test",NON-SATD,0,NON-SATD
967,Maven,//    We are taking as much as we can from the DefaultArtifact.equals(). The requested artifact has no file so   we want to remove that from the comparison.,NON-SATD,0,NON-SATD
968,Maven,"//  check all transitive deps of a test dependency are test, except test and provided which is skipped",NON-SATD,0,NON-SATD
969,Maven,"//  since this list is a local one, and may have been modified during processing.",NON-SATD,0,NON-SATD
970,Maven,"/*  current POM rules all, if nearest is in current pom, do not update its artifactScope  */",NON-SATD,0,NON-SATD
971,Maven,"//  Needs to go away   These are really overrides now, projects defining dependencies for a plugin that override what is",NON-SATD,0,NON-SATD
972,Maven,"//  this will run at most twice. The first time, the firstRun flag is turned off, and if the retry flag   is set on the first run, it will be turned off and not re-set on the second try. This is because the",NON-SATD,0,NON-SATD
973,Maven,"//  if we haven't added this arg to the buffer, and we ARE building an argument   buffer, then append it with a preceding space...again, not sure what else to   do other than collapse whitespace.",NON-SATD,0,NON-SATD
974,Maven,//  We want to eliminate any relative path nonsense and lock down the path so we   need to fully resolve it before any sub-modules use the path. This can happen   when you are using a custom settings.xml that contains a relative path entry   for the local repository setting.,NON-SATD,0,NON-SATD
975,Maven,//  We have everything that we need except the version     org.apache.maven.plugins:maven-remote-resources-plugin:???:process     groupId   artifactId   ???   goal,NON-SATD,0,NON-SATD
976,Maven,"//  if this IS NOT a ChecksumFailedException, it was a problem with transfer/read of the checksum   file...we'll try again with the MD5 checksum.",NON-SATD,0,NON-SATD
977,Maven,//  NOTE: The case of a trailing quote is handled by nullifying the arg buffer.,NON-SATD,0,NON-SATD
978,Maven,//    These settings values need to be removed and pushed down into a provider of configuration information,NON-SATD,0,NON-SATD
979,Maven,//    Here we just need to know that a version is fine to use but this validation we can do in our workspace   resolver.,NON-SATD,0,NON-SATD
980,Maven,//  ----------------------------------------------------------------------     p1 inherits from p0   p0 inherits from super model     or we can show it graphically as:     p1 ---> p0 --> super model     ----------------------------------------------------------------------,NON-SATD,0,NON-SATD
